id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key,m21_key,m21_mode,m21_confidence,m21_key_full
5352,184,9,imitation_chain,2424.0,363.0,59.7607095393068,54.6719756795262,64.0534673451291,54.6789023971642,59.917382538835,"0.604172335600907,0.544195011337869,0.571292517006803,0.44063492063492,0.558344671201814",0.8406627336867685,Major,C,0,1.5290348871716204,0.2547601915211746,0.8295962486578417,major,C,C,major,0.774863712893093,C major
5698,184,10,imitation_chain,2460.0,379.0,59.9195033594132,55.0038629542655,64.1921995716929,54.8634580262236,59.8529917661229,"0.581360544217687,0.510136054421769,0.582585034013606,0.510068027210884,0.777301587301587",0.8406627336867685,Major,C,0,1.5290348871716204,0.2547601915211746,0.8295962486578417,major,C,C,major,0.774863712893093,C major
5930,184,11,imitation_chain,2624.0,400.0,59.7192789673133,54.618568700005,63.5862125936177,54.8208204210342,59.655480556363,"0.649863945578231,0.591065759637188,0.674580498866213,0.694126984126985,0.707868480725624",0.8406627336867685,Major,C,0,1.5290348871716204,0.2547601915211746,0.8295962486578417,major,C,C,major,0.774863712893093,C major
94,185,1,imitation_chain,185.0,1.0,56.1678079308843,62.8880589345936,57.4934755609285,62.39388886167,58.9407586253073,"0.31390022675737,0.600249433106576,0.314761904761905,0.627936507936507,1.29487528344671",0.5146578737568915,Minor,G#,8,1.2050363461854292,0.1885250439108366,0.5148961945659783,minor,g#,E,major,0.34568555551700036,E major
911,185,2,imitation_chain,251.0,62.0,54.9419409756464,62.1655546138898,54.1724961543194,62.4890695883049,62.5345189327537,"0.383968253968254,0.76671201814059,0.291791383219955,0.778412698412699,0.939795918367347",0.5300013073958421,Minor,D#,3,1.211757478915406,0.1814051155988347,0.5529246027837972,minor,d#,C,minor,0.40938080069541594,C minor
1411,185,3,imitation_chain,592.0,87.0,45.9956389936825,53.7374854438654,48.2158422853686,55.3249750236262,56.2910542916165,"0.4659410430839,0.821428571428572,0.403061224489796,0.764172335600907,0.776417233560091",0.5334220782800391,Major,G#,8,1.1701530102658366,0.1772602480226969,0.5688222626672944,major,G#,F,minor,0.5414260276245592,F minor
2920,185,4,imitation_chain,859.0,190.0,55.2755682044609,61.8090742241833,57.2521413146805,63.8961594927769,66.3198570813615,"0.429115646258503,0.616349206349206,0.454739229024944,0.617097505668934,0.66390022675737",0.6607758609062244,Major,D,2,1.0756454634209915,0.1913121566813409,0.6585270042701205,major,D,D,major,0.9136347778317135,D major
3602,185,5,imitation_chain,1511.0,244.0,57.3642316671963,62.9424788440706,57.7707866059374,64.2687361003829,67.441784550405,"0.38390022675737,0.685963718820862,0.337959183673469,0.559092970521542,0.86015873015873",0.7139194019982608,Minor,G,7,1.712697399083287,0.27174933734003,0.7420047731315007,minor,g,E-,major,0.37995970433100273,E- major
3978,185,6,imitation_chain,1743.0,266.0,57.0108002563054,62.2539302154537,57.2660240144123,62.2357425229149,66.7199070080229,"0.441836734693878,0.570566893424036,0.395646258503401,0.328117913832199,0.917596371882086",0.6292082446406563,Major,D,2,1.1073746303534078,0.162208164172706,0.6334104632518129,major,D,D,minor,0.7102775638248875,D minor
4383,185,7,imitation_chain,1879.0,303.0,44.280167543962,49.3235242765127,44.3299581204704,48.3010545922107,54.0089576018691,"0.296621315192744,0.530272108843538,0.338571428571428,0.13281179138322,0.682902494331066",0.549553311667197,Minor,G#,8,1.002266513055118,0.1593687681145597,0.5393785001375402,major,C#,C#,major,0.5809540959506698,C# major
4656,185,8,imitation_chain,2012.0,321.0,44.1585569292471,48.0082752189648,44.5951534342567,48.4729769171333,47.7774855769665,"0.227392290249433,0.633174603174603,0.48140589569161,0.334195011337868,0.783401360544218",0.6723881279316202,Minor,A,9,1.4271856410752233,0.2539843784165493,0.6722078488982922,minor,a,F,major,0.5252842257796383,F major
5520,185,9,imitation_chain,2150.0,371.0,57.390834412698,60.2866959629889,56.4654872650164,60.2410989902468,60.1964802548507,"0.280589569160998,0.719795918367347,0.349160997732426,0.270226757369614,1.15807256235828",0.5974598979869987,Minor,A,9,1.2343683271696515,0.2253563598462543,0.6006436004650849,minor,a,F,major,0.5252842257796383,F major
6017,185,10,imitation_chain,2560.0,402.0,56.6970508816249,59.9649981436669,54.4997437151774,59.7973208409296,59.8575354723303,"0.442290249433107,0.761315192743764,0.382834467120181,0.546485260770975,1.15816326530612",0.5287192158171237,Minor,A,9,1.1478499314330255,0.2461423145504288,0.5440242785591219,minor,a,F,major,0.5251122736247871,F major
6242,185,11,imitation_chain,2722.0,424.0,56.0889511195461,59.7122586479215,54.7666238365785,59.6667709894627,59.8876810432391,"0.303287981859411,0.811814058956916,0.314648526077097,0.755124716553288,1.45802721088435",0.7484450659821693,Minor,C,0,1.114630363519702,0.2054983635922868,0.7557161824957715,minor,c,F,minor,0.6062109789364298,F minor
