id,network_id,degree,trial_maker_id,origin_id,participant_id,sung_pitch1,sung_pitch2,sung_pitch3,sung_pitch4,sung_pitch5,sung_note_durations,peter_tonalness,peter_mode,peter_estimated_key,peter_estimated_tonic,pter_tonal.clarity,pter_tonal.spike,daniel_tonalness,daniel_mode,daniel_estimated_key
632,150,1,imitation_chain,150,43,54.9406673099754,65.4014499900725,65.6356818157988,60.6516159152649,55.4610518315291,"0.314467120181406,0.340748299319728,0.843424036281179,0.334693877551021,0.390975056689343",0.5092075773530279,Minor,G,7,1.042079349057994,0.2337114973345358,0.4665127234879512,minor,g
1279,150,2,imitation_chain,467,78,55.2294311530421,65.5758687931745,65.5108743942375,60.6944810772408,56.479622120575,"0.302947845804989,0.312925170068027,0.767097505668934,0.350884353741496,0.29922902494331",0.45109502719507577,Major,F#,6,1.0815171433854511,0.19681429595080363,0.5066290260822549,major,F#
1289,150,3,imitation_chain,776,83,42.7304591384416,53.7954708758308,53.245796793796,48.8257295566644,45.0571205281384,"0.313356009070295,0.417233560090703,0.739886621315193,0.387233560090703,0.204467120181405",0.520216569916747,Major,F,5,1.36811207821435,0.18514308092124918,0.5533953288116543,major,F
1822,150,4,imitation_chain,784,108,55.0123208889466,60.4330501833115,65.1348411189709,60.705681256976,53.8578981814929,"0.429773242630386,0.33936507936508,0.744444444444444,0.327709750566893,0.75204081632653",0.33775393591663655,Minor,F,5,1.0640666403313808,0.15941502680266617,0.4066662281887432,minor,f
1906,150,5,imitation_chain,1055,114,45.5856812273966,49.9335173173242,55.2021577949219,42.6450308165761,48.7605051398099,"0.431179138321995,0.243061224489796,0.510793650793651,0.174671201814059,0.529229024943311",0.6255110795588289,Minor,G,7,1.7312855318616664,0.2938354678854885,0.6344405410728619,minor,g
2509,150,6,imitation_chain,1079,153,45.9543427294376,50.0876599206347,54.7707688130452,45.4362345872972,47.5435984664647,"0.423514739229025,0.340566893424036,0.512108843537415,0.188616780045351,0.490498866213152",0.7536114375073267,Minor,G,7,1.2688946964842431,0.18028467205576426,0.7761714542445083,minor,g
4842,150,7,imitation_chain,1303,334,57.1025390308875,61.8892591148007,66.4839858969783,56.7165377540521,62.3089180107582,"0.533877551020408,0.50124716553288,0.532630385487528,0.533265306122449,0.939773242630385",0.864789119412189,Major,D,2,1.2225046782603217,0.24096060397013644,0.8576983392740197,major,D
5022,150,8,imitation_chain,2225,345,56.5515469427609,61.528126932857,66.4638128806362,56.7108661798307,61.6560505568422,"0.510748299319728,0.512380952380952,0.513764172335601,0.557006802721088,0.892834467120182",0.864789119412189,Major,D,2,1.2225046782603217,0.24096060397013644,0.8576983392740197,major,D
5107,150,9,imitation_chain,2289,349,53.3995010991219,55.8374852924119,58.7425557367577,52.3535306119359,54.5939953246868,"0.555850340136054,0.57984126984127,0.569229024943311,0.555170068027211,0.786462585034013",0.3956358184406681,Major,G,7,1.0196126503749452,0.17059397066517612,0.4026838446665304,major,G
5272,150,10,imitation_chain,2324,362,59.6691183280038,62.1850712235682,64.8710009727638,58.5487011011584,61.2366820063877,"0.488775510204081,0.531496598639456,0.502108843537415,0.465510204081632,0.60467120181406",0.581144126451181,Minor,F,5,1.13468034540332,0.19319930778118166,0.5974221964625384,minor,f
6072,150,11,imitation_chain,2414,409,59.7721190878495,61.6979301969793,62.9247337287931,57.5149787544426,59.2432877715156,"0.581700680272109,0.489569160997733,0.409478458049887,0.454263038548753,0.777437641723356",0.5855125898499223,Minor,C,0,1.4990755598979078,0.22849012223920148,0.5941437570853819,minor,c
652,151,1,imitation_chain,151,42,56.5575609421923,50.2845037972763,43.5438305961274,44.9644806126637,43.4022303913079,"0.464807256235828,0.242607709750567,0.60750566893424,0.607959183673469,0.571814058956917",0.35254411965990123,Major,D,2,1.1305625087083342,0.16723062602417865,0.39715311829850847,major,D
820,151,2,imitation_chain,482,57,53.0321997880043,55.5602576422686,44.7690032277008,52.1664933074701,47.1231228931739,"0.324988662131519,0.222517006802721,0.227278911564626,0.520068027210884,0.829841269841269",0.5062898127275924,Minor,A,9,1.3762409390465988,0.1979710695515435,0.4811176057052444,minor,a
1269,151,3,imitation_chain,565,78,62.9626731254644,66.6137574858667,58.8427092857823,63.9785881751214,57.2479426016277,"0.351156462585034,0.190907029478458,0.280725623582766,0.432335600907029,0.464308390022676",0.38338735279333996,Major,B,11,1.0613710676664776,0.14163215866562245,0.39079534109853975,major,B
1743,151,4,imitation_chain,767,105,51.6283138829877,54.9729411616637,44.0041568970903,49.8931852469501,41.8413231284046,"0.530748299319728,0.406303854875283,0.372335600907029,0.542380952380952,0.324421768707483",0.4458134357461805,Major,E,4,1.1879460319575674,0.16402638503514982,0.4805825441637136,major,E
3453,151,5,imitation_chain,1009,228,47.1445675439398,53.5367146275531,44.0156211768309,49.1399923553491,42.7535534630426,"0.586213151927438,0.266848072562358,0.481655328798186,0.392335600907029,0.376145124716553",0.6130958308660942,Minor,G#,8,1.811011820047723,0.24264645959638206,0.6204505391429068,minor,g#
3523,151,6,imitation_chain,1685,235,59.0799417156482,64.2766639892593,55.5025238249004,60.2304667839833,58.7484283544621,"0.626734693877551,0.31233560090703,0.637006802721089,0.339183673469388,0.672675736961452",0.7305520535021169,Minor,G#,8,1.1394439536582541,0.2502595545063612,0.7202237709065729,minor,g#
6619,151,7,imitation_chain,1733,446,58.9895949097398,63.9304129417045,57.6943241816771,59.9053629411451,58.6938626926017,"0.811768707482993,0.29421768707483,0.79952380952381,0.373492063492064,1.01875283446712",0.5454780054934809,Major,B,11,1.0462840297842455,0.2240535370147362,0.5497864067724016,major,B
7145,151,8,imitation_chain,2980,476,58.5061354256838,63.2192912650224,56.3352409535793,58.3539623748935,58.3976913172841,"0.725759637188209,0.31702947845805,0.857278911564626,0.280839002267574,0.857528344671202",0.6710203360706961,Minor,G#,8,1.709270108577138,0.20615957708456464,0.6689538597542007,minor,g#
7334,151,9,imitation_chain,3225,479,58.7991812541312,63.1201809855033,54.2422775086734,57.6566944821372,58.8786403558173,"0.661541950113379,0.317120181405896,0.613537414965986,0.349727891156462,0.92625850340136",0.8587976663418575,Major,B,11,1.2056626083276318,0.2286662586942578,0.8577722754916557,major,B
7357,151,10,imitation_chain,3310,485,58.8190172256121,63.3539662401888,53.7159942505378,54.0000628120081,59.0532471794862,"0.650204081632653,0.328798185941043,0.59077097505669,0.268798185941043,0.777324263038549",0.8688630415610825,Major,B,11,1.214532578433293,0.22046315140196798,0.8716401095483941,major,B
7370,151,11,imitation_chain,3329,490,59.2066535396406,63.8727717814051,54.0658313384117,54.7191589573184,59.3242230261672,"0.626938775510204,0.335555555555555,0.590952380952381,0.314512471655329,0.696122448979592",0.8335922814881429,Major,B,11,1.0744847570991214,0.20329886094930902,0.8335585674074372,major,B
296,152,1,imitation_chain,152,21,43.757121057293,51.9384845207631,44.9603495967402,53.029004333702,55.1403421938789,"0.838662131519274,0.830839002267573,0.804512471655329,0.428820861678005,0.533560090702948",0.4017160540530947,Minor,A,9,1.598725033911752,0.17401141985707821,0.36927174571609755,minor,a
2916,152,2,imitation_chain,320,190,53.4251588312323,62.3036820213719,56.5103260935901,60.7685689145691,63.4981343501066,"0.774104308390023,0.73156462585034,0.545170068027211,0.270068027210884,0.513015873015873",0.38244075448265163,Minor,D,2,1.1865977912706651,0.17320338380306935,0.34765012413856294,minor,d
4587,152,3,imitation_chain,1507,320,51.1216248034604,63.3966474410822,56.1610546876882,58.5085055024488,60.9468868415738,"0.543061224489796,0.48968253968254,0.545079365079365,0.453922902494331,1.00784580498866",0.7617778459652221,Major,G#,8,1.1583185139882062,0.16746664501027722,0.7477518601447702,major,G#
4810,152,4,imitation_chain,2102,333,40.6929482122294,51.0544138335518,43.8431178056813,42.8280714702458,46.7791050892925,"0.67265306122449,0.704648526077098,0.699160997732426,0.593378684807256,1.04616780045352",0.6553708147045804,Minor,G#,8,1.3899209378783834,0.2598860769173226,0.6884935789438275,minor,g#
6024,152,5,imitation_chain,2202,402,51.6781366042594,63.5378960124273,58.4726875455367,53.5208424244897,58.4975793061138,"0.612607709750567,0.686326530612245,0.684557823129252,0.716984126984127,1.0027664399093",0.4739632954830327,Major,A#,10,1.0050098725914054,0.24901340183402482,0.4870787502492936,major,A#
6486,152,6,imitation_chain,2729,438,52.3700049296788,62.9758586710119,57.9937810814483,53.93745668901,58.0222834793734,"0.647868480725624,0.686031746031746,0.672902494331066,0.624920634920635,1.13426303854875",0.5586106374170409,Major,A#,10,1.0361260242849575,0.24518299952537725,0.5789355081619678,major,A#
7005,152,7,imitation_chain,2912,468,53.5503369273599,62.8876040708129,58.0975683810185,51.0179210588913,54.3081513256797,"0.558548752834467,0.582086167800454,0.592176870748299,0.538526077097506,1.26702947845805",0.7412837200296898,Major,F#,6,1.0305837455540507,0.22697431868074497,0.7367723560189735,major,F#
7058,152,8,imitation_chain,3140,470,43.7380373967278,52.8588800649489,51.5697516742893,42.099375953426,44.4435267505906,"0.722290249433107,0.889614512471655,0.923151927437642,0.790975056689342,0.977845804988662",0.6181553326017718,Minor,G#,8,1.2247573586396217,0.21183638340550512,0.5921534033267705,minor,g#
7125,152,9,imitation_chain,3173,473,56.2643926735393,64.4026884242953,63.1309863525763,53.5504049102153,56.2310644120355,"0.668321995464853,0.732448979591837,0.663197278911565,0.579433106575964,1.07585034013605",0.7727865729484301,Minor,G#,8,1.0052674502703058,0.19649080449494224,0.7705594911623407,minor,g#
7161,152,10,imitation_chain,3211,476,54.411684603082,63.0926915191348,60.595540569458,54.1256379288419,58.6914983448749,"0.579160997732426,0.616213151927438,0.673265306122449,0.601632653061225,0.626371882086168",0.8273053553620976,Major,F#,6,1.1134335690007935,0.18232493650477583,0.8125527145258847,major,F#
7312,152,11,imitation_chain,3242,485,54.3953381368606,62.3262862090716,60.0760093245313,52.9816397278666,58.2433006637462,"0.555510204081633,0.593628117913832,0.673219954648526,0.519047619047619,0.580589569160998",0.45988162057672655,Minor,A#,10,1.073818527799072,0.17869476015284846,0.44844809305333916,minor,a#
118,153,1,imitation_chain,153,7,59.1421037507295,64.5957472677798,56.8084613893603,66.048012454712,61.2941166115893,"0.13124716553288,0.220430839002268,0.683718820861678,0.225736961451247,0.796213151927437",0.5801738465860268,Major,A,9,1.0495790022171008,0.17538417701242406,0.5642363017608546,major,A
1931,153,2,imitation_chain,268,114,47.2972850620795,51.508027922652,42.743944093765,55.1108626026026,49.0080042481276,"0.17875283446712,0.162539682539682,0.555804988662132,0.210521541950113,0.622471655328798",0.5130597129779138,Major,G,7,1.1479562588480972,0.21860079670844565,0.4915313859444945,major,G
2469,153,3,imitation_chain,1090,144,59.0936966350424,63.1148928157554,55.4908443189255,65.2222815938513,59.5734144043594,"0.327528344671202,0.328321995464853,0.660702947845805,0.271337868480726,0.892312925170068",0.6584826168860042,Minor,C,0,1.0339099475890496,0.19492727953072347,0.6716396724004756,minor,c
2564,153,4,imitation_chain,1284,150,47.4478110532054,50.8137389390558,43.0908636926976,52.8461522960599,47.4611979814029,"0.253469387755102,0.434829931972789,0.630952380952381,0.521337868480725,0.736825396825397",0.588411080122084,Minor,B,11,1.166087861886232,0.21327964728195706,0.5864982960471484,minor,b
4778,153,5,imitation_chain,1334,329,46.4911135830115,50.2433377862465,43.7039260574741,51.4699675028431,47.1720167202594,"0.459002267573696,0.369546485260771,0.759183673469388,0.520090702947846,0.622086167800453",0.7328762401429598,Minor,G#,8,1.8702497766969712,0.26334644247917977,0.7240011304098483,minor,g#
5280,153,6,imitation_chain,2179,361,57.6652093580177,61.0622600259214,55.7067702924422,62.616439106345,57.6396290098027,"0.453401360544218,0.408707482993197,0.660090702947846,0.581927437641724,0.91437641723356",0.6455790221842802,Minor,A#,10,1.304687379850647,0.17504678394923548,0.6548390660825304,minor,a#
5888,153,7,imitation_chain,2421,398,57.2448193610463,60.8230163430299,55.6020614376885,62.7405432264795,57.852133122955,"0.430770975056689,0.432018140589569,0.637392290249433,0.478480725623583,0.672403628117914",0.4057409076695276,Major,G#,8,1.0154716703289646,0.15844743670027608,0.4146300859307797,minor,a#
6516,153,8,imitation_chain,2670,438,57.4966066570741,60.6835460144457,54.7976236091427,62.1988799087799,57.5917951394766,"0.638049886621315,0.651315192743764,0.775487528344671,0.558820861678005,1.05328798185941",0.7328762401429598,Minor,G,7,1.8702497766969712,0.2633464424791797,0.7258337192621668,minor,g
6709,153,9,imitation_chain,2922,452,59.1373670359394,61.7945727333847,54.6333624534327,63.5067021686268,57.6993601330955,"0.707777777777778,0.696757369614512,0.694444444444444,0.66297052154195,1.89390022675737",0.6200913268067093,Minor,G,7,1.2116108568645596,0.22535598887246389,0.6005590293415022,minor,g
7376,153,10,imitation_chain,3010,490,58.8148594787694,63.0840162998762,55.0482253652907,63.3147508176197,59.0757896679134,"0.638798185941043,0.559092970521542,0.648798185941043,0.593809523809524,1.33083900226757",0.578444776299757,Minor,B,11,1.0538231700311431,0.190525077380402,0.5765182040998036,minor,b
7512,153,11,imitation_chain,3346,500,59.0520733056306,63.5842323926417,55.2313077169196,55.8009241366499,56.1183803315823,"0.465986394557823,0.467210884353741,0.452925170068027,0.407165532879818,1.08768707482993",0.6747891026954034,Minor,G#,8,2.035019416859445,0.2506860114631892,0.6862020842813054,minor,g#
3087,154,1,imitation_chain,154,206,58.877755542039,58.4277079389154,53.3744147048024,56.2349872540251,54.817173293797,"0.569569160997732,0.580884353741497,0.378639455782313,0.395578231292517,0.279795918367347",0.33345802343151837,Minor,F,5,1.012627907142491,0.14332009639287333,0.30209873737825366,minor,f
3492,154,2,imitation_chain,1539,228,48.5921726421503,48.1834475480021,41.6011548527153,45.7892292767455,42.8942155813263,"0.484444444444444,0.495918367346939,0.133628117913832,0.228888888888889,0.365102040816326",0.5054456168634088,Major,F#,6,1.469163168873533,0.2179629455968181,0.5097387148752205,major,F#
3521,154,3,imitation_chain,1707,235,59.9693818894179,59.8591853221496,53.1278872853589,57.2745314439638,55.7952326124823,"0.615374149659864,0.73063492063492,0.324172335600907,0.315192743764172,0.440997732426304",0.8399031177000633,Minor,F,5,1.4440719410644598,0.22576484012170994,0.8179145947049417,minor,f
3747,154,4,imitation_chain,1732,252,60.2039448951799,59.7543471163415,54.4449662170151,56.8241338365869,56.9582418950157,"0.638775510204082,0.899138321995465,0.394240362811792,0.292131519274376,0.384421768707483",0.6030928342073933,Minor,A,9,1.2181472705043848,0.25495790086981207,0.6223715502864029,minor,a
5161,154,5,imitation_chain,1784,355,59.551751433173,59.7124677980174,54.0947201014913,56.5686163688705,56.5744915426297,"0.866530612244898,1.03031746031746,0.636734693877551,0.579614512471655,0.879637188208616",0.6030928342073933,Minor,A,9,1.2181472705043848,0.25495790086981207,0.6223715502864029,minor,a
6018,154,6,imitation_chain,2346,402,59.4406140083561,59.3065873610054,53.9153560014874,56.8102912300416,56.6166897913659,"0.754013605442177,0.811587301587302,0.706167800453515,0.741496598639455,0.833401360544218",0.6617388645931223,Minor,F#,6,1.2500569233666947,0.1724749404755004,0.6405993004426039,minor,f#
6902,154,7,imitation_chain,2724,461,59.3938749582539,59.2604094858555,53.614107203062,57.0724387211215,56.9544659760222,"0.788004535147392,0.834331065759637,0.83920634920635,0.868775510204082,0.960839002267573",0.6617388645931223,Minor,F#,6,1.2500569233666947,0.1724749404755004,0.6405993004426039,minor,f#
7276,154,8,imitation_chain,3092,479,59.1935691028837,59.0763655804974,54.0007080809294,57.4482537364752,57.3766597595305,"0.650226757369615,0.696462585034014,0.69374149659864,0.626802721088435,0.660816326530612",0.6617388645931223,Minor,F#,6,1.2500569233666947,0.1724749404755004,0.6405993004426039,minor,f#
7295,154,9,imitation_chain,3275,482,59.1150415112169,59.4407050623262,54.1171724410346,57.2920039888069,57.2574380374921,"0.627369614512472,0.615895691609977,0.533015873015873,0.546190476190476,0.580430839002268",0.6617388645931223,Minor,F#,6,1.2500569233666947,0.1724749404755004,0.6405993004426039,minor,f#
7321,154,10,imitation_chain,3281,485,59.3025041402584,59.3394448326429,53.4817609171677,56.825451542028,57.2602794432328,"0.546643990929705,0.530498866213152,0.475895691609977,0.511156462585034,0.591950113378684",0.48197066843320985,Minor,A,9,1.2348436775894847,0.2066790188137559,0.480341783933005,minor,a
7743,154,11,imitation_chain,3303,511,47.2943498463711,46.8092480442575,42.4918839181,45.0546764489872,45.4019386384154,"0.657596371882086,0.449206349206349,0.433945578231293,0.435918367346939,0.447755102040816",0.6617388645931223,Minor,F#,6,1.2500569233666947,0.1724749404755004,0.6347922682515045,minor,f#
3890,155,1,imitation_chain,155,262,59.7482879908199,55.556066584642,63.8623235592406,57.545181330534,55.5005819794396,"0.846643990929705,0.851814058956916,0.739274376417234,0.787641723356009,0.763424036281179",0.48231958731716745,Major,G#,8,1.1478978869436796,0.15845091208942486,0.44263285914683403,major,E
4221,155,2,imitation_chain,1835,290,47.9322302856576,43.7305777472782,52.4458916996635,44.6236450274383,45.5315863325751,"0.611428571428571,0.481043083900227,0.774829931972789,0.539909297052154,0.546507936507936",0.3517405925020933,Minor,A,9,1.1309310193501365,0.16037284422190998,0.363249503539462,minor,a
4314,155,3,imitation_chain,1949,300,59.0695365888832,53.2139852204446,64.1650266391413,54.2290532929033,59.3397955705032,"0.569591836734694,0.264444444444445,0.617097505668934,0.383537414965986,0.639047619047619",0.7252648906503314,Major,B,11,1.060313004248473,0.20620790760329646,0.7174022040591514,major,B
4865,155,4,imitation_chain,1983,334,59.4894056801645,53.2180277956925,64.2371785376686,54.1574996931109,59.503127086416,"0.799614512471655,0.313469387755102,0.980839002267574,0.324467120181406,0.937777777777778",0.6244723782329404,Minor,E,4,1.1910737853699245,0.1983821681952717,0.6461868843166721,minor,e
6618,155,5,imitation_chain,2234,442,46.9408628952903,41.4599308736775,51.1091968770311,44.1032607526046,42.5039240094275,"0.680657596371882,0.319637188208617,0.727709750566893,0.527029478458049,0.583854875283447",0.49936121505052844,Major,D#,3,1.2094238518187854,0.16177464388275187,0.5229714068629551,major,D#
7159,155,6,imitation_chain,2981,476,58.749264629333,54.4849981433864,62.8244204021092,53.8362192327812,50.1850738945098,"0.66140589569161,0.268367346938776,0.501473922902494,0.50968253968254,0.445895691609978",0.5768080144477848,Minor,B,11,1.01073697810623,0.20255568400893312,0.618948154955481,minor,d#
7378,155,7,imitation_chain,3240,490,58.4807080106837,55.2128188805686,62.908137581959,57.9091283244282,52.81914939763,"0.592539682539682,0.245396825396826,0.593696145124717,0.569092970521542,0.475260770975057",0.8223294879533387,Major,A#,10,1.0877313214516025,0.18170670415253898,0.8041209516638984,major,A#
7477,155,8,imitation_chain,3348,496,58.0173992468838,53.632565019876,62.2245729143221,58.1817243648411,52.8764641583318,"0.557482993197279,0.302925170068027,0.581859410430839,0.649455782312925,0.660136054421769",0.8091315467115988,Major,A#,10,1.157239512475615,0.23100736405546354,0.8010888542663113,major,A#
7530,155,9,imitation_chain,3371,499,58.7439478701291,53.4977327289457,63.4140252495757,54.9907231606256,58.6352171384547,"0.580975056689342,0.222562358276644,0.709387755102041,0.326235827664399,1.21510204081633",0.6771088592431833,Major,B,11,1.3934972264536647,0.23652827453940603,0.6802725241463596,major,B
7620,155,10,imitation_chain,3406,507,59.1226681664724,55.5239147032524,63.6031267543217,54.840726745331,59.228570292765,"0.639251700680272,0.130839002267574,0.640385487528345,0.279115646258504,0.973424036281179",0.7278636536822207,Major,E,4,1.0656470059850653,0.19340666558312467,0.7445023833641304,major,E
7671,155,11,imitation_chain,3432,509,47.1151616771953,42.8909629281322,51.1665289974073,44.9029805447492,47.4768320670552,"0.725691609977324,0.208253968253968,0.903424036281179,0.339002267573696,1.38235827664399",0.6693878222868607,Major,B,11,1.3689315333919672,0.22624602328771917,0.6711721708529921,major,B
1199,156,1,imitation_chain,156,80,50.3486517851102,53.8874308717984,44.3873147426903,51.0738370209614,54.6246278347642,"0.635124716553288,0.367369614512472,0.677324263038548,0.739909297052154,1.00607709750567",0.42133890342521296,Major,G,7,1.0027109320479124,0.18109356610257812,0.491857044153751,major,G
1616,156,2,imitation_chain,740,99,50.0743234135115,52.4450180914201,42.878780619584,48.1536790321579,52.0920323629538,"0.760272108843537,0.232358276643991,0.498299319727891,0.529818594104308,0.670249433106575",0.7617552694026173,Minor,E,4,1.1133588204573024,0.20400345207673828,0.7576468163329412,minor,e
1754,156,3,imitation_chain,937,105,49.6700123070709,51.2857422856974,42.4032174884999,47.4638252284896,51.5580434914311,"0.73734693877551,0.3918820861678,0.497800453514739,0.553038548752835,0.576848072562359",0.4969116078872732,Major,D,2,1.052489925365748,0.14271373068510357,0.49140509020681084,major,D
1900,156,4,imitation_chain,1018,114,49.7972382188689,52.6052314736356,43.4345423197673,46.5011052594258,49.5045484084269,"0.553356009070295,0.221360544217687,0.394013605442177,0.385827664399093,0.484512471655329",0.7131054427438148,Major,G,7,1.0602213450236666,0.18612143463080472,0.6776237903116707,major,G
2586,156,5,imitation_chain,1077,145,49.0916906104428,51.5006805480897,46.2821613882061,47.7091477371501,49.5913884870533,"0.519818594104308,0.301609977324263,0.48312925170068,0.368911564625851,0.78501133786848",0.46750416743026085,Minor,A#,10,1.1180023969189286,0.2093372989455236,0.4368720644929334,minor,a#
2776,156,6,imitation_chain,1353,181,49.5306600798616,51.851808216719,45.0284950236995,46.2654785055573,48.1812809093839,"0.518185941043084,0.208072562358277,0.469795918367347,0.528072562358277,1.16340136054422",0.7621467991675366,Minor,A,9,1.4413739754248656,0.19580184493439196,0.7465080816071707,minor,a
4605,156,7,imitation_chain,1440,319,61.0769802431928,64.2374939855091,56.9551721901312,56.6841874591768,59.364548649027,"0.592675736961451,0.444240362811791,0.707392290249433,0.522857142857142,0.846621315192744",0.7200278830573833,Major,A,9,1.4128953097219517,0.20522769375565836,0.7192518055567996,major,A
5319,156,8,imitation_chain,2113,360,49.0386084087828,51.9694513608321,44.4934171227176,47.1177133449905,49.1871159678796,"0.80702947845805,0.785714285714286,0.68875283446712,0.69108843537415,0.888163265306122",0.8285061806576438,Minor,C#,1,1.0808193169384488,0.2038377504567972,0.835315156071586,minor,c#
5481,156,9,imitation_chain,2445,369,61.2053225274344,63.9966060461483,56.6911352698715,58.4169243131666,60.7104137907171,"0.789410430839002,0.766598639455782,1.00655328798186,0.407868480725624,0.984875283446712",0.7039597282131125,Minor,C#,1,1.2241572954978044,0.2275582835339621,0.7157097785876801,minor,c#
6750,156,10,imitation_chain,2530,454,49.1999443302785,50.888490787301,42.6395254806118,45.3957060735454,47.904452845224,"0.838095238095238,0.75031746031746,0.803287981859411,0.873968253968254,0.933582766439909",0.5457948037286054,Minor,C,0,1.033280858313126,0.20124448680153567,0.5489191831430134,minor,c
6924,156,11,imitation_chain,3036,461,60.7892755967758,64.007633354526,51.9318067238997,56.6202600340579,60.7604458084303,"0.765170068027211,0.732403628117914,0.751360544217687,0.695011337868481,0.984761904761905",0.8630944764959531,Minor,C#,1,1.6798352130848488,0.2859951827934543,0.8623365072510035,minor,c#
338,157,1,imitation_chain,157,19,49.8234846748621,58.2436525030837,57.168445438614,48.9675894928082,44.5935110927124,"0.711111111111111,0.223219954648526,0.233696145124717,0.749863945578231,0.915260770975057",0.704509412265711,Major,A,9,1.1358134781009697,0.21005620157461355,0.6977320744628174,major,A
1400,157,2,imitation_chain,335,87,49.0267645930206,57.6757376328458,54.7073772961307,50.1508644750992,48.5158137226701,"0.541972789115646,0.372947845804989,0.383401360544218,0.807891156462585,0.807142857142858",0.4856745337815885,Major,C#,1,1.2039333853000618,0.25228813030733027,0.45902483077637707,major,C#
1706,157,3,imitation_chain,855,104,45.1924444337282,56.727416785245,54.6551531312807,50.6143840275763,47.2917861095771,"0.714036281179138,0.3959410430839,0.348820861678005,0.866349206349206,0.819274376417234",0.5174312169427306,Major,G,7,1.351750931049692,0.17567371772154708,0.5507936772089862,major,G
2597,157,4,imitation_chain,985,150,45.7749473179994,57.6102883458857,54.8876577810914,53.7842425277226,50.2050164803912,"0.778707482993197,0.197437641723356,0.401746031746032,0.647891156462585,0.825600907029479",0.8791042387654414,Minor,G,7,1.4641735103343998,0.25082488677493536,0.8923772901697318,minor,g
3718,157,5,imitation_chain,1361,252,54.5859257126663,66.4488173802616,63.8269722221717,56.9993663172718,59.7318272805619,"0.602290249433107,0.306031746031746,0.6862358276644,0.614739229024944,0.523446712018141",0.8163897456841122,Major,C,0,1.064087132618951,0.23656394818811347,0.7947004084670355,major,C
6286,157,6,imitation_chain,1770,427,59.9157028784644,66.7732920913196,63.7454810184613,55.4113411599702,59.8429581898663,"0.696666666666667,0.467732426303855,0.628367346938775,0.521927437641723,0.795986394557823",0.8406627336867685,Major,C,0,1.5290348871716204,0.2547601915211746,0.8383891743178211,major,C
6636,157,7,imitation_chain,2816,446,59.2260890754584,66.3928953805508,61.2564106830183,57.9412178286414,59.7330937001973,"0.685056689342404,0.474965986394558,0.697165532879818,0.47687074829932,0.90453514739229",0.39460269562856637,Major,F#,6,1.4440840537711792,0.20123194930655058,0.40974366288368,major,F#
6858,157,8,imitation_chain,2987,459,48.6109470909975,56.0432207662127,51.4708088265329,44.1924914356245,51.5933681275892,"0.645011337868481,0.453401360544218,0.658140589569161,0.377732426303855,0.715918367346939",0.7395176545735228,Minor,C#,1,1.6257595451307814,0.213492721297152,0.7311684043712545,minor,c#
6944,157,9,imitation_chain,3075,461,51.9921101973716,57.564576076627,51.3687635652404,47.7820596750979,51.9962232194185,"0.786303854875284,0.726031746031746,0.866916099773243,0.218684807256236,1.08605442176871",0.5244599013762775,Minor,E,4,1.063536262209606,0.22294253595401076,0.5215539957945793,minor,e
7100,157,10,imitation_chain,3108,475,52.6819189806349,58.2432184609275,52.6086577645659,45.4238284728899,52.953475051739,"0.757732426303855,0.64984126984127,0.497324263038549,0.434512471655328,0.854308390022676",0.7249758666834087,Major,F,5,1.09840006267462,0.23217315965540694,0.7233082721407148,major,F
7154,157,11,imitation_chain,3196,476,58.3851446693097,62.6780859099358,58.1252477385044,54.0753686267927,58.0569728305574,"0.673015873015873,0.5937641723356,0.661428571428572,0.579410430839002,0.633832199546486",0.691629209445694,Minor,A#,10,1.0121746585242304,0.22188237967557106,0.6906236285166986,minor,a#
1433,158,1,imitation_chain,158,85,60.2238613498637,54.9758408083021,56.7393527364509,58.4512092240631,57.2895759106403,"0.524308390022676,0.602607709750567,0.534421768707483,0.281383219954649,0.326780045351474",0.7953523195077356,Minor,A,9,1.6823552297702482,0.2654344219961415,0.7994385321257579,minor,a
2094,158,2,imitation_chain,874,121,60.2601603468022,55.7810522558389,58.6774636989597,56.268580773722,53.2515020875002,"0.57031746031746,0.58984126984127,0.558208616780045,0.305328798185941,0.459047619047619",0.5562653969431668,Minor,F,5,1.312147244658263,0.2333186258888718,0.5216656521383777,minor,f
3692,158,3,imitation_chain,1191,252,61.3579248427483,55.867686012988,58.4262272567009,54.7553136197201,52.329088321421096,"0.581836734693878,0.610181405895692,0.580816326530613,0.163854875283447,0.255600907029478",0.5164942110284831,Minor,C#,1,1.1149528567363782,0.2332151572555173,0.5183460401430761,minor,c#
4850,158,4,imitation_chain,1764,334,63.0345972960287,55.2163080483856,61.9058849685949,52.9851371555652,58.2578950822596,"0.789387755102041,0.671337868480726,0.708662131519274,0.221247165532879,0.511632653061225",0.7816945950994086,Major,A#,10,1.1905367167827097,0.2149653860163158,0.7551556298959021,major,A#
5831,158,5,imitation_chain,2229,383,62.200933465653,53.2657875073192,62.1448720579796,53.044743446698,57.9306440632839,"0.62827664399093,0.603083900226758,1.0087074829932,0.325691609977324,0.822743764172335",0.7797841309565092,Minor,D,2,1.220805519310401,0.2442350490541529,0.7731336799763967,minor,d
